n,p,k,temperature,humidity,ph,rainfall,label,label_enc
0.2384144,0.586029652,0.371629048,0.298309172,0.689866745,0.518278162,0.23610113,Rice,2
0.13640511,0.186026199,0.224567734,0.534878605,0.39276,0.669470268,0.14909975,Rice,2
0.655368067,0.478096545,0.248130833,0.266577172,0.886245443,0.295413822,0.696361941,Rice,2
0.661030281,0.34785234,0.395576891,0.588941882,0.923600238,0.414195643,0.208172895,Rice,2
0.323715817,0.562847051,0.263527934,0.952616112,0.330460534,0.692075545,0.482823973,Rice,2
0.454538274,0.604763167,0.296736353,0.458910733,0.997016373,0.287141615,0.203314316,Rice,2
0.6259545,0.148905443,0.033222009,0.239404772,0.88968068,0.638744401,0.857027896,Rice,2
0.56444549,0.090933083,0.291177337,0.919616286,0.495045257,0.331821602,0.129309303,Rice,2
0.901872902,0.055589702,0.353178251,0.644017017,0.669396668,0.37658097,0.969655434,Rice,2
0.473983203,0.062362089,0.356337711,0.042655504,0.340458164,0.388661903,0.340261533,Rice,2
0.715206238,0.467281248,0.386868998,0.966167636,0.784931217,0.494547128,0.843005165,Rice,2
0.138723021,0.336400692,0.454843965,0.768724807,0.674463846,0.601803988,0.6363932,Rice,2
0.099955534,0.415183921,0.440339459,0.779040755,0.504014573,0.423738876,0.137921807,Rice,2
0.632117532,0.605123644,0.296585036,0.961068629,0.381987127,0.198434097,0.454978525,Rice,2
0.2667079,0.352396316,0.317369319,0.963327999,0.250690281,0.567909787,0.767760868,Rice,2
0.959249592,0.490086592,0.329860721,0.537103122,0.461024701,0.321378575,0.22787144,Rice,2
0.939753067,0.339212986,0.094753899,0.493042064,0.322544519,0.467506674,0.435063429,Rice,2
0.774355879,0.34744397,0.220807836,0.148078098,0.568287092,0.231539101,0.40850424,Rice,2
0.275934181,0.475713474,0.338224969,0.629451949,0.588070726,0.281428095,0.736650434,Rice,2
0.412564815,0.472018043,0.207997241,0.612982683,0.548665865,0.574282265,0.380198276,Rice,2
0.108556861,0.587387989,0.151765631,0.716104925,0.818938975,0.603605134,0.897423801,Rice,2
0.631671785,0.522520151,0.347754433,0.876471117,0.865232309,0.408817538,0.556587284,Rice,2
0.614510528,0.525298174,0.383077288,0.221366813,0.644218568,0.739974868,0.710653607,Rice,2
0.863921679,0.179814193,0.420040033,0.578145734,0.262299012,0.583772711,0.269077677,Rice,2
0.254103005,0.345935322,0.206527736,0.638392561,0.976768564,0.349452504,0.215792712,Rice,2
0.350195037,0.086420644,0.175844433,0.896299247,0.726825119,0.23245215,0.808869705,Rice,2
0.727789892,0.068313804,0.323941376,0.717946861,0.923431872,0.514674753,0.410687659,Rice,2
0.223336042,0.595629372,0.331344025,0.167377865,0.908417681,0.471113266,0.547431351,Rice,2
0.832540709,0.018750503,0.282476524,0.655527339,0.202574258,0.245110873,0.687950191,Rice,2
0.991060556,0.249840249,0.3922158,0.249003154,0.544549555,0.582049206,0.343760592,Rice,2
0.573592912,0.282382077,0.286409172,0.184967593,0.215648272,0.712573418,0.74278911,Rice,2
0.042450383,0.098993913,0.033700856,0.384618037,0.626574543,0.377421677,0.603510695,Rice,2
0.665400393,0.474236859,0.220873071,0.495951528,0.250481334,0.289723585,0.221248623,Rice,2
0.466153418,0.224116392,0.231747785,0.458165784,0.632156746,0.277957029,0.292685386,Rice,2
0.622291269,0.330868781,0.307333111,0.457154938,0.76812604,0.179537404,0.800052671,Rice,2
0.135969391,0.046206687,0.062261188,0.441472005,0.550896497,0.756026701,0.905332706,Rice,2
0.928273816,0.526820812,0.46742879,0.580645445,0.28870782,0.401685195,0.533465266,Rice,2
0.915841278,0.051319497,0.15785393,0.259633256,0.755506366,0.561040694,0.070442418,Rice,2
0.928039176,0.382507938,0.248996189,0.749818674,0.450093974,0.212586363,0.529549801,Rice,2
0.537631693,0.505300782,0.473984225,0.561357208,0.341119036,0.420275899,0.542878394,Rice,2
0.87765805,0.493295449,0.373904325,0.111077544,0.513031245,0.384776229,0.92762129,Rice,2
0.197559231,0.4512667,0.193776018,0.485811147,0.435694116,0.168144604,0.813275171,Rice,2
0.353632529,0.101533659,0.223518615,0.762116258,0.638042864,0.356348617,0.780661709,Rice,2
0.292800395,0.23382311,0.439677716,0.739720513,0.835463673,0.438140514,0.75824284,Rice,2
0.325001724,0.366240976,0.036498852,0.126462196,0.828039442,0.164522513,0.683195012,Rice,2
0.735161692,0.144761744,0.407828137,0.476726784,0.839997538,0.240778869,0.975769741,Rice,2
0.617360409,0.078572968,0.138737254,0.907834109,0.539641319,0.40580416,0.820625216,Rice,2
0.045162564,0.329894617,0.321988429,0.537295215,0.765339867,0.304085451,0.244587331,Rice,2
0.773124032,0.598029838,0.36276508,0.167955995,0.487420032,0.660468344,0.520660345,Rice,2
0.823525055,0.142965287,0.229615175,0.17701557,0.308970445,0.305155262,0.841414925,Rice,2
0.80271091,0.161435725,0.079363524,0.369040444,0.521673892,0.677113597,0.043206722,Rice,2
0.299645944,0.422845722,0.382400954,0.847975793,0.886988426,0.323076725,0.865139861,Rice,2
0.919712906,0.401218733,0.407655082,0.573480731,0.886174969,0.31919141,0.237431711,Rice,2
0.380981536,0.401746317,0.303925002,0.162867392,0.321894751,0.223392981,0.136510309,Rice,2
0.81490686,0.390221686,0.474422679,0.509844728,0.501474466,0.600319628,0.890850664,Rice,2
0.574772199,0.050599937,0.171027719,0.687349102,0.988649144,0.608783393,0.455588763,Rice,2
0.384111291,0.275721846,0.04600288,0.435574954,0.447934749,0.224686721,0.126912985,Rice,2
0.041841535,0.295245588,0.466444824,0.821791861,0.477685725,0.420394053,0.311236505,Rice,2
0.794275182,0.458891025,0.12176462,0.982463942,0.339617947,0.343377535,0.218049256,Rice,2
0.548987696,0.136675652,0.431704604,0.945828252,0.589487954,0.428955809,0.899412296,Rice,2
0.302277324,0.032465917,0.406095915,0.814655061,0.784393314,0.531370904,0.264251672,Rice,2
0.187951798,0.145529977,0.429751994,0.481341934,0.238759415,0.217527349,0.783187113,Rice,2
0.506425215,0.415582025,0.432036902,0.055590795,0.728920218,0.677922846,0.231770463,Rice,2
0.616213778,0.273431903,0.112940026,0.457025484,0.714198116,0.568626535,0.291793196,Rice,2
0.74160335,0.198385442,0.420290853,0.508773154,0.874760293,0.198804567,0.509876805,Rice,2
0.505774738,0.567254938,0.041406217,0.866881494,0.907564615,0.217880971,0.546491222,Rice,2
0.212346461,0.512389127,0.359885872,0.186700154,0.469036048,0.496668356,0.729208266,Rice,2
0.257405353,0.242625988,0.239694007,0.568340122,0.375187924,0.690803239,0.219412472,Rice,2
0.46288221,0.232590484,0.435787301,0.984996537,0.760021144,0.532370192,0.769104637,Rice,2
0.239740134,0.338794056,0.3169262,0.246916118,0.644361118,0.510174876,0.431500941,Rice,2
0.993902027,0.351033083,0.461446993,0.413108626,0.451620162,0.29756223,0.722418815,Rice,2
0.982178006,0.036741748,0.194647782,0.573133986,0.928941019,0.409695524,0.261654941,Rice,2
0.398637395,0.151215285,0.396226654,0.405595392,0.200253482,0.685353325,0.870998557,Rice,2
0.912075644,0.441015603,0.142588699,0.943881071,0.915248932,0.71873425,0.59767728,Rice,2
0.338980002,0.52176916,0.031079078,0.74813522,0.679180746,0.505975973,0.789845248,Rice,2
0.785114376,0.110893547,0.170931627,0.480857859,0.374489471,0.483043678,0.204698881,Rice,2
0.373389781,0.398213673,0.389637801,0.243850132,0.396880713,0.471139665,0.212814254,Rice,2
0.679207251,0.545742919,0.115501022,0.046902133,0.885714279,0.349038553,0.658768213,Rice,2
0.490677253,0.083126175,0.084835769,0.119326001,0.383934089,0.29679542,0.986212446,Rice,2
0.649097638,0.58172642,0.260479111,0.432289539,0.297936607,0.56149715,0.104258639,Rice,2
0.498876455,0.459649534,0.356966091,0.320508475,0.571988178,0.356317586,0.371801392,Rice,2
0.099258371,0.108364178,0.241373292,0.558498764,0.30583816,0.220997874,0.205191246,Rice,2
0.157591285,0.594994748,0.24504947,0.126437585,0.619971336,0.320028083,0.949799212,Rice,2
0.102773182,0.250921163,0.363824167,0.192679575,0.982991007,0.403010761,0.087900666,Rice,2
0.843883504,0.366991816,0.386714923,0.64120209,0.9764603,0.453459878,0.127567413,Rice,2
0.41162528,0.534326519,0.216527517,0.590488694,0.694137499,0.362563963,0.424322496,Rice,2
0.178593229,0.429228768,0.145885413,0.492492572,0.388861957,0.437563653,0.618848838,Rice,2
0.564238629,0.465515972,0.397207257,0.130742565,0.651928501,0.483460351,0.300632318,Rice,2
0.561169621,0.386970033,0.407578358,0.816558994,0.99828112,0.50340963,0.592226554,Rice,2
0.065484073,0.250762402,0.17992603,0.102803719,0.326385111,0.339311954,0.896819252,Rice,2
0.189075189,0.116016137,0.183201519,0.927267971,0.550784451,0.603798495,0.908042484,Rice,2
0.035844423,0.408699406,0.337341996,0.381963735,0.735344522,0.731555989,0.585836911,Rice,2
0.151061092,0.379273107,0.402859288,0.947783105,0.40740992,0.460895364,0.067202312,Rice,2
0.751273825,0.13788107,0.113795093,0.682690601,0.693398901,0.454054983,0.945202363,Rice,2
0.616689691,0.202509763,0.17152641,0.348070617,0.392450901,0.256923103,0.626360122,Rice,2
0.260529994,0.6036835,0.137705378,0.242606473,0.474234264,0.716924632,0.296766853,Rice,2
0.063785331,0.387582357,0.364104764,0.134798304,0.396243918,0.723060375,0.411701337,Rice,2
0.289759148,0.200121693,0.432566743,0.671352513,0.428138473,0.327745463,0.41037506,Rice,2
0.972445312,0.392582525,0.38561104,0.668552605,0.928368426,0.397183578,0.280307629,Rice,2
0.647689053,0.56115494,0.081369222,0.17096041,0.983583972,0.501619973,0.580575977,Rice,2
0.714416081,0.438056957,0.321680859,0.180400865,0.343353217,0.487299293,0.496258267,Rice,2
0.898143682,0.267060294,0.42713075,0.502262237,0.283930287,0.655844066,0.734897929,Rice,2
0.931108754,0.197051461,0.255326863,0.231023361,0.821735893,0.49457161,0.647287504,Rice,2
0.354182259,0.587790061,0.341764976,0.435282664,0.5465306,0.420389937,0.661885769,Rice,2
0.255350299,0.245338491,0.262130768,0.939858447,0.792023153,0.682103822,0.294122005,Rice,2
0.236676154,0.152819091,0.408308129,0.605926607,0.882651102,0.497976675,0.204143631,Rice,2
0.169329159,0.022370174,0.058463816,0.905340508,0.908434629,0.492057766,0.810035926,Rice,2
0.388075176,0.213706032,0.41633485,0.592233492,0.48487302,0.52037623,0.394552106,Rice,2
0.043133034,0.544996523,0.449699814,0.325277834,0.671952521,0.709555588,0.530773191,Rice,2
0.344548824,0.421459241,0.358403841,0.438589788,0.938910227,0.460862263,0.765224175,Rice,2
0.622889324,0.260643518,0.349775897,0.764133017,0.982534317,0.769937054,0.343221109,Rice,2
0.793557607,0.078151131,0.132488558,0.448613969,0.334787103,0.435784094,0.522679321,Rice,2
0.790466299,0.169351575,0.352720647,0.707543571,0.507490303,0.448940112,0.885144762,Rice,2
0.089874974,0.202150765,0.029402258,0.749579074,0.604004282,0.664219295,0.932340599,Rice,2
0.559199167,0.178769132,0.100733037,0.841195263,0.501109458,0.480146633,0.305357178,Rice,2
0.138733379,0.499291479,0.454186186,0.853787891,0.747690464,0.766036404,0.724293806,Rice,2
0.502240879,0.565534843,0.02585123,0.727803692,0.357581042,0.270329221,0.738431198,Rice,2
0.924369704,0.545257799,0.130391957,0.080033299,0.855876388,0.395420882,0.825720268,Rice,2
0.99800792,0.332670908,0.20273336,0.112979177,0.90142296,0.31488707,0.417938344,Rice,2
0.085615386,0.043353457,0.113225365,0.714848945,0.204605213,0.479278158,0.190563896,Rice,2
0.967404874,0.378277262,0.232229146,0.056393255,0.269134379,0.701874884,0.4133513,Rice,2
0.644682147,0.02990859,0.118221793,0.038953605,0.199529433,0.684485904,0.354425237,Rice,2
0.947443518,0.487397762,0.185503723,0.394608688,0.226652293,0.758988233,0.802031039,Rice,2
0.094149458,0.421539599,0.466242404,0.392905231,0.321327331,0.51823238,0.653048717,Rice,2
0.68441627,0.504077274,0.050236282,0.526896763,0.627858317,0.327721187,0.294459677,Rice,2
0.69430073,0.298483164,0.161015771,0.166309781,0.269691942,0.54547347,0.351041329,Rice,2
0.083888657,0.301607707,0.02640999,0.945736013,0.642634142,0.483779993,0.400988387,Rice,2
0.821719104,0.171906682,0.077740848,0.576075897,0.97470886,0.182812821,0.979977275,Rice,2
0.297746871,0.506117412,0.320908559,0.486774312,0.796159487,0.744645298,0.764135487,Rice,2
0.36164154,0.492386164,0.051240991,0.264836326,0.588532561,0.388619514,0.984550269,Rice,2
0.33225361,0.416882603,0.293845854,0.406093575,0.467262202,0.74956938,0.896112823,Rice,2
0.74469206,0.192451296,0.336157427,0.619327761,0.89228343,0.769820055,0.885307532,Rice,2
0.528443015,0.020339894,0.469483586,0.056839475,0.428759231,0.177356335,0.904824718,Rice,2
0.61289442,0.038434743,0.044355653,0.361378594,0.667579635,0.710049769,0.444217651,Rice,2
0.909965855,0.148773555,0.455102572,0.599911216,0.548825535,0.282850782,0.432539097,Rice,2
0.851163953,0.501638539,0.222245586,0.888669485,0.252670718,0.186572866,0.198314325,Rice,2
0.857984082,0.379938739,0.279655588,0.447358921,0.900030751,0.225043644,0.834823765,Rice,2
0.27403098,0.072387272,0.395752119,0.084340844,0.201494795,0.290415249,0.417833416,Rice,2
0.568527836,0.055236426,0.450299499,0.18910741,0.879564032,0.776811709,0.969321148,Rice,2
0.50615876,0.139391552,0.243364212,0.167235018,0.311901366,0.689150325,0.644213663,Rice,2
0.209368902,0.563464561,0.30229038,0.47945871,0.219162804,0.208188989,0.754510309,Rice,2
0.649314346,0.598488435,0.423509999,0.123176383,0.317638501,0.230034301,0.345912662,Rice,2
0.390529015,0.548879624,0.135491413,0.615120808,0.960446783,0.229718356,0.663403186,Rice,2
0.258332258,0.126883603,0.129002355,0.994896592,0.532853328,0.419473407,0.715654604,Rice,2
0.284334739,0.592156855,0.213627294,0.406229563,0.34317348,0.626964782,0.045632689,Rice,2
0.139633942,0.186490311,0.163519446,0.906473992,0.240442693,0.669682428,0.277032958,Rice,2
0.903384499,0.501434874,0.364847738,0.845646439,0.473684337,0.39054047,0.751778673,Rice,2
0.574182524,0.065384994,0.426220713,0.70265696,0.841907754,0.188042256,0.482084152,Rice,2
0.460387237,0.039083048,0.035667897,0.423478387,0.790945514,0.515375203,0.314705946,Rice,2
0.076638602,0.277813757,0.424281023,0.866277194,0.465014322,0.690867542,0.319091318,Rice,2
0.415213435,0.157834263,0.340989178,0.561285584,0.699134666,0.525045422,0.382452914,Rice,2
0.178879858,0.014995423,0.151685921,0.481106571,0.2510466,0.673617224,0.801116641,Rice,2
0.191612983,0.173274057,0.196971424,0.417031231,0.958311528,0.398365368,0.84134272,Rice,2
0.302818773,0.504698166,0.441248309,0.771867516,0.221289715,0.48473974,0.960678669,Rice,2
0.111366972,0.487457471,0.139155176,0.501871652,0.47728993,0.469002766,0.213357734,Rice,2
0.130468884,0.504463165,0.396639044,0.104433495,0.20918561,0.623950924,0.603768976,Rice,2
0.783395751,0.46739867,0.186291841,0.803831277,0.360385773,0.311862102,0.117972369,Rice,2
0.111830359,0.086838143,0.138790939,0.395175969,0.750426605,0.580049208,0.378331599,Rice,2
0.234711457,0.268511359,0.355062792,0.272299532,0.74629524,0.313739634,0.500706813,Rice,2
0.510724822,0.391195186,0.456151196,0.495365978,0.288217681,0.504113323,0.771863516,Rice,2
0.212719572,0.348429366,0.188744007,0.276641547,0.595345445,0.652566467,0.234490548,Rice,2
0.207438956,0.08177625,0.384744366,0.12292547,0.78701145,0.586650552,0.701844522,Rice,2
0.844303471,0.391207369,0.235439499,0.083479064,0.234106997,0.465424877,0.242248195,Rice,2
0.713683629,0.270880726,0.302266555,0.377058564,0.750843981,0.206127464,0.364138907,Rice,2
0.222935217,0.602932109,0.086450264,0.04310751,0.770906792,0.71476203,0.178209467,Rice,2
0.201968365,0.17922874,0.081236597,0.578824292,0.771989182,0.766263784,0.246605546,Rice,2
0.914428538,0.01091825,0.404672543,0.602698821,0.645400789,0.764962679,0.917661971,Rice,2
0.169166619,0.337408802,0.102265408,0.083668474,0.641287223,0.55984913,0.38687908,Rice,2
0.327543023,0.131674206,0.339769548,0.671593041,0.62470477,0.28752223,0.22232341,Rice,2
0.414815398,0.566691306,0.074094705,0.361144977,0.935446999,0.273319644,0.667308653,Rice,2
0.153841845,0.195442191,0.351991068,0.66791649,0.942271673,0.489661661,0.59289188,Rice,2
0.334221161,0.329386903,0.226527589,0.531968193,0.953622586,0.330389069,0.342246102,Rice,2
0.587868988,0.251536058,0.28040586,0.989687077,0.258155771,0.308490194,0.35611829,Rice,2
0.844994962,0.081804817,0.155996007,0.484457259,0.613730704,0.161504172,0.150736004,Rice,2
0.608893406,0.311531306,0.356644491,0.05463052,0.219121762,0.16389851,0.335315202,Rice,2
0.84983581,0.218023318,0.124246151,0.802792429,0.428091015,0.761052936,0.87509048,Rice,2
0.191809847,0.062103636,0.051530642,0.413207596,0.279372803,0.440253516,0.942416605,Rice,2
0.692631526,0.431054063,0.344455591,0.414564292,0.501427923,0.692363619,0.249525098,Rice,2
0.404738824,0.039178634,0.230777724,0.407911147,0.791301396,0.626292662,0.316322443,Rice,2
0.574337977,0.564667073,0.165437489,0.355188609,0.31225982,0.624000037,0.554773667,Rice,2
0.365416602,0.32852964,0.092491205,0.107722799,0.805861325,0.274064854,0.593684789,Rice,2
0.505227805,0.241043116,0.11043053,0.936561775,0.423669079,0.767088915,0.988318985,Rice,2
0.941010456,0.527830171,0.299094039,0.30174595,0.320169935,0.405538354,0.8179382,Rice,2
0.383445608,0.085529311,0.388608767,0.456163584,0.247350888,0.529639088,0.229821452,Rice,2
0.822858863,0.074125462,0.437916237,0.634585384,0.299642733,0.460066629,0.099424994,Rice,2
0.459633097,0.352345557,0.046899611,0.574996024,0.302239702,0.334539124,0.548883788,Rice,2
0.16602388,0.582088015,0.24541361,0.979757711,0.34540226,0.395311996,0.702989327,Rice,2
0.568104059,0.023597922,0.08330291,0.272648824,0.719345676,0.46391284,0.542171026,Rice,2
0.151640857,0.311250958,0.038320679,0.879060818,0.803999977,0.658606579,0.306512165,Rice,2
0.503258811,0.444576527,0.43009608,0.477368915,0.564295373,0.230443446,0.892189358,Rice,2
0.289256819,0.073799566,0.334354538,0.845624965,0.85937645,0.318134856,0.122736824,Rice,2
0.712802088,0.089291308,0.20517228,0.21576782,0.944827901,0.331144356,0.685073144,Rice,2
0.495674991,0.247542493,0.377646149,0.227689702,0.712000544,0.358083415,0.632638679,Rice,2
0.048186344,0.170965125,0.465867364,0.06026013,0.38487102,0.646658523,0.296460767,Rice,2
0.138273932,0.546613304,0.440661995,0.8800763,0.434231988,0.377835021,0.601746421,Rice,2
0.755071017,0.037755616,0.17709415,0.273689305,0.409042327,0.62103281,0.78947639,Rice,2
0.399084857,0.069125901,0.302192444,0.930258948,0.417674002,0.521150388,0.693760104,Rice,2
0.711886326,0.07192433,0.102155486,0.67473887,0.760090374,0.585279831,0.585496562,Rice,2
0.354574816,0.011151664,0.323539007,0.608968669,0.774123393,0.675750674,0.602087161,Rice,2
0.474195876,0.431855152,0.053734778,0.509376225,0.627160825,0.186931749,0.18548855,Rice,2
0.892176964,0.279607936,0.175032208,0.939794277,0.461955192,0.370839269,0.656592481,Rice,2
0.232034609,0.023760137,0.224957637,0.164749407,0.548879526,0.324340526,0.159700741,Rice,2
0.661606352,0.034448742,0.413215486,0.143589415,0.771792154,0.179637047,0.508228806,Rice,2
0.270858645,0.041295085,0.150568044,0.228006386,0.686110312,0.417763091,0.132657872,Rice,2
0.487081638,0.194039857,0.273523962,0.054565543,0.477994653,0.580835525,0.56452144,Rice,2
0.497308077,0.353196883,0.459145034,0.468746917,0.625179297,0.195872274,0.950274353,Rice,2
0.486528725,0.034719791,0.342213429,0.235757038,0.687028418,0.357128241,0.776779442,Rice,2
0.083211789,0.412019601,0.181753375,0.754518877,0.728188658,0.297771673,0.27272081,Rice,2
0.684412273,0.550608098,0.473006963,0.86391252,0.457199014,0.2034478,0.459315684,Rice,2
0.674125025,0.010534075,0.256538676,0.659931406,0.626617206,0.33656676,0.601917235,Rice,2
0.320346932,0.443440285,0.250511388,0.774068625,0.556245815,0.155151872,0.250319044,Rice,2
0.588452024,0.142140417,0.064012274,0.521956755,0.24747565,0.624243243,0.63901564,Rice,2
0.302087536,0.493527061,0.21139116,0.340614594,0.875185344,0.4652709,0.925888493,Rice,2
0.623199717,0.394227781,0.197502939,0.535408235,0.561941702,0.331047783,0.1878251,Rice,2
0.561375417,0.060188234,0.14891326,0.227859927,0.353109078,0.772865779,0.500092168,Rice,2
0.859563735,0.606719193,0.411434305,0.082570688,0.479815684,0.615052539,0.349402533,Rice,2
0.261129019,0.420225956,0.233435188,0.871593923,0.573005743,0.467070465,0.320861118,Rice,2
0.681831594,0.174757038,0.075692915,0.438939984,0.405737185,0.198805061,0.557348978,Rice,2
0.074481947,0.132691174,0.074056419,0.871701427,0.446863334,0.643539384,0.780171514,Rice,2
0.1174765,0.326907802,0.109650009,0.757248907,0.770683014,0.165811129,0.971568499,Rice,2
0.096624888,0.583278326,0.122303556,0.3006037,0.235174896,0.390174233,0.224680343,Rice,2
0.162559244,0.024086878,0.445863379,0.9831125,0.995182251,0.522972439,0.981332098,Rice,2
0.625216238,0.314937774,0.128025661,0.86794738,0.531029426,0.665507433,0.098464624,Rice,2
0.064680363,0.606352781,0.194007954,0.08300026,0.537567123,0.204856286,0.166084231,Rice,2
0.129281252,0.137116139,0.389938626,0.521725195,0.765692332,0.315017733,0.799727094,Rice,2
0.142771558,0.056500784,0.367939074,0.033513139,0.996823134,0.689573338,0.434244888,Rice,2
0.314149069,0.23248302,0.437967424,0.377307132,0.871988959,0.35137566,0.688451888,Rice,2
0.487108563,0.4628044,0.115215832,0.718489435,0.76878561,0.327750316,0.129755749,Rice,2
0.339193604,0.067255664,0.257097331,0.924263299,0.985041553,0.717691856,0.049957155,Rice,2
0.268077175,0.106526819,0.11130809,0.789252863,0.804531865,0.353195603,0.559881842,Rice,2
0.618490041,0.358062736,0.293617147,0.909606199,0.708624903,0.358235611,0.258085807,Rice,2
0.220652934,0.218004893,0.205911071,0.411170149,0.574206944,0.461326835,0.954775339,Rice,2
0.948560089,0.606038142,0.126488784,0.659448188,0.783229961,0.173333389,0.642597254,Rice,2
0.264317194,0.369960862,0.334749049,0.63040045,0.552650929,0.487382563,0.883218702,Rice,2
0.580079054,0.06741244,0.287969622,0.651218158,0.938165854,0.631429187,0.171698604,Rice,2
0.336161992,0.114213705,0.174427289,0.058622533,0.947352736,0.775793738,0.691510963,Rice,2
0.3120306,0.010629141,0.208730276,0.582964783,0.486351109,0.198987562,0.361635898,Rice,2
0.372241704,0.249454436,0.393529828,0.753519851,0.743387926,0.730016553,0.947595335,Rice,2
0.906552054,0.417565658,0.346175609,0.983855658,0.484504017,0.686239803,0.496125801,Rice,2
0.602389288,0.596914343,0.126256308,0.093513309,0.865847054,0.563273708,0.476250752,Rice,2
0.178600261,0.299704416,0.116656801,0.530633468,0.301759077,0.484584463,0.206408781,Rice,2
0.215175727,0.066878845,0.39842763,0.775903385,0.858281321,0.235835855,0.10425675,Rice,2
0.48159582,0.469608052,0.154378844,0.810050202,0.63759894,0.771153361,0.75692011,Rice,2
0.973370609,0.304556983,0.036837377,0.976856728,0.528198762,0.638993728,0.965600333,Rice,2
0.67497455,0.243943501,0.383431828,0.978771419,0.768620336,0.724743741,0.347867832,Rice,2
0.887879029,0.373188365,0.189696953,0.400866976,0.49252012,0.538641946,0.48885585,Rice,2
0.391672041,0.565157729,0.096503387,0.503191703,0.658655985,0.480434463,0.749629408,Rice,2
0.964228426,0.543503393,0.286106654,0.963723974,0.822683345,0.275229311,0.865397079,Rice,2
0.359567053,0.60086431,0.037058424,0.066767757,0.440426401,0.282873884,0.498071396,Rice,2
0.580362886,0.095490943,0.056317606,0.505951649,0.77370816,0.607856503,0.158011053,Rice,2
0.874931339,0.435417239,0.395313073,0.639572601,0.95936854,0.567779671,0.998252812,Rice,2
0.208173228,0.099345766,0.110399588,0.62532286,0.433151489,0.422170254,0.256494288,Rice,2
0.1598593,0.351232942,0.189352623,0.176069807,0.466855182,0.642250992,0.529101887,Rice,2
0.312120779,0.598704333,0.113943985,0.300654628,0.897766902,0.295548146,0.764811427,Rice,2
0.519022729,0.492747117,0.378267776,0.799010272,0.836910975,0.169582727,0.555470985,Rice,2
0.509398363,0.095755178,0.095454596,0.946869887,0.779989252,0.254903603,0.789546183,Rice,2
0.54604704,0.005502492,0.344753418,0.266514451,0.517145233,0.479141076,0.978023145,Rice,2
0.452594514,0.335770231,0.376977998,0.865381949,0.384210208,0.749930166,0.766155112,Rice,2
0.542793687,0.09187025,0.294482464,0.668590136,0.801807023,0.529644456,0.05195855,Rice,2
0.582108258,0.586879883,0.218280484,0.156400647,0.82853876,0.510277178,0.604838972,Rice,2
0.043530552,0.44498762,0.432496728,0.084048219,0.75315607,0.701469854,0.3043754,Rice,2
0.208565715,0.583767583,0.365442214,0.136431612,0.213344635,0.7187435,0.448582519,Rice,2
0.405476501,0.008984102,0.455807848,0.050943018,0.502359856,0.190984008,0.890790962,Rice,2
0.096381605,0.250277184,0.204270388,0.239799966,0.699494357,0.405772984,0.563459423,Rice,2
0.698832894,0.224982121,0.10192871,0.46474756,0.833200758,0.287567365,0.405599086,Rice,2
0.646090534,0.218581724,0.107785132,0.186765082,0.202416175,0.463584443,0.40591245,Rice,2
0.434617832,0.028156965,0.154544541,0.754511848,0.689025304,0.183944638,0.336443239,Rice,2
0.380819247,0.361802691,0.330903598,0.432220971,0.822401636,0.739975968,0.456583058,Rice,2
0.218354076,0.551529613,0.193848779,0.580480915,0.272048868,0.616540128,0.701902366,Rice,2
0.828494555,0.466308911,0.222323493,0.360667663,0.528209401,0.216454416,0.098655083,Rice,2
0.239492245,0.477390142,0.219140581,0.502535693,0.269433433,0.181766409,0.302307387,Rice,2
0.89547724,0.4190164,0.039289184,0.675929738,0.892031364,0.470097691,0.17492689,Rice,2
0.593911668,0.178907615,0.398972146,0.266842632,0.707983942,0.634955344,0.35733243,Rice,2
0.937837029,0.196518043,0.138885325,0.998360022,0.200124974,0.574867391,0.533177787,Rice,2
0.568566691,0.40872062,0.329239479,0.61027542,0.876558146,0.588174736,0.677969022,Rice,2
0.646307795,0.058599526,0.157892397,0.615042975,0.810610561,0.552530586,0.66051378,Rice,2
0.761806007,0.420546997,0.059667737,0.422891434,0.496973006,0.659750228,0.384675574,Rice,2
0.561505319,0.238153656,0.074378418,0.385446005,0.89323698,0.768456567,0.060582913,Rice,2
0.744068258,0.366269835,0.262748436,0.478703128,0.401598512,0.539461918,0.142976087,Rice,2
0.137154666,0.25241505,0.129963891,0.194209146,0.204267465,0.297753857,0.703253037,Rice,2
0.463918453,0.397738697,0.114838568,0.86659469,0.565940311,0.691553293,0.418944684,Rice,2
0.940078864,0.428259651,0.300247515,0.517780073,0.869301413,0.443399618,0.402617539,Rice,2
0.650592562,0.101727197,0.442660989,0.170854203,0.818804744,0.291694588,0.524122025,Rice,2
0.315325666,0.20477634,0.238092429,0.958572281,0.478786647,0.352839297,0.688726971,Rice,2
0.148336057,0.451577671,0.319423214,0.790034142,0.958702693,0.346432089,0.862559944,Rice,2
0.249418176,0.173489073,0.219171818,0.291340015,0.978338521,0.545958136,0.409026904,Rice,2
0.106522653,0.469982243,0.066360403,0.998478707,0.326573397,0.575814012,0.238393345,Rice,2
0.769568475,0.470718391,0.193187864,0.310545913,0.322790996,0.465640837,0.741016061,Rice,2
0.799560364,0.15962174,0.274506785,0.594179034,0.494078721,0.656052447,0.707548934,Rice,2
0.825829748,0.127895232,0.164315692,0.142024538,0.557817576,0.450643109,0.177088325,Rice,2
0.999290501,0.327780189,0.461781693,0.557794942,0.761177793,0.232770574,0.297497137,Rice,2
